"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-13","0.00",,"87","96","78"
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-14","0.00",,"88","98","76"
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-15","0.00",,"90","100","78"
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-16","0.00",,"91","101","81"
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-17","0.00",,"88","97",
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-18","0.00",,"86",,"75"
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-19","0.00",,"85","94","73"
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-20","0.00",,"85","94",
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-21","0.00",,"82","91",
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-22","0.00",,"83","90","72"
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-23","0.00",,"82","90",
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-24","0.00",,"79",,"71"
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-25","0.00",,"79","87","69"
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-26","0.00",,"79","88","68"
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-27","0.00",,"81","90","70"
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-28","0.00",,"82",,"72"
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-29","0.00",,"82","90",
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-30","0.00",,"83","92","71"
"IR000407540","TEHRAN MEHRABAD, IR","2022-08-31","0.00",,"83","92","71"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-01","0.00",,"84","94",
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-02","0.00",,"84",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-03","0.00",,"85","96",
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-04","0.00",,"83","95","71"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-05","0.00",,"84","93",
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-06","0.00",,"84","93","73"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-07","0.00",,"85","94","72"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-08","0.00",,"87",,"74"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-09","0.00",,"86",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-10","0.00",,"80","92",
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-11","0.00",,"79","88","69"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-12","0.00",,"78","85","71"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-13","0.00",,"81","90","71"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-14","0.00",,"85","96",
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-15","0.00",,"82","94",
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-16","0.00",,"79",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-17","0.00",,"80","90","69"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-18","0.00",,"81","90","70"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-19","0.00",,"82","92","71"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-20","0.00",,"86",,"73"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-21","0.00",,"84",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-22","0.00",,"83",,"72"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-23","0.00",,"84","93","76"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-24","0.00",,"85",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-25","0.00",,"82","95",
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-26","0.00",,"78","88",
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-27","0.00",,"80","89",
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-28","0.00",,"81","90","69"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-29","0.00",,"83",,"70"
"IR000407540","TEHRAN MEHRABAD, IR","2022-09-30","0.00",,"83",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-01","0.00",,"76","86","66"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-02","0.00",,"73","79","64"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-03","0.00",,"74","84","66"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-04","0.00",,"78","88","68"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-05","0.00",,"79","90","68"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-06","0.00",,"77",,"66"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-07","0.00",,"74",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-08","0.00",,"71",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-09","0.00",,"72","79","62"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-10","0.00",,"73","83",
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-11","0.00",,"75","85","65"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-12","0.00",,"71","81",
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-13","0.00",,"71","80",
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-14","0.00",,"72","82","61"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-15","0.00",,"75","85","66"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-16","0.00",,"76","85","66"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-17","0.00",,"77",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-18","0.00",,"71","81",
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-19","0.00",,"67","75","57"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-20","0.00",,"69","78",
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-21","0.00",,"71","79","62"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-22","0.00",,"71","79",
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-23","0.00",,"66",,"61"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-24","0.01",,"70","80","60"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-25","0.00",,"67",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-26","0.00",,"64","71",
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-27","0.00",,"67","75","57"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-28","0.00",,"69","77","62"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-29","0.00",,"65","74",
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-30","0.00",,"62","69","54"
"IR000407540","TEHRAN MEHRABAD, IR","2022-10-31","0.00",,"66","75",
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-01",,,"67",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-02","0.00",,"60","68",
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-03","0.02",,"59","67",
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-04","0.00",,"59","68",
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-05","0.00",,"59","68","51"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-06","0.00",,"58","66",
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-07","0.00",,"55","63","44"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-08","0.00",,"52",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-09","0.00",,"53","59","48"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-10","0.01",,"51","60",
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-11","0.09",,"54","64","50"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-12","0.00",,"54",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-13","0.00",,"51","60",
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-14","0.00",,"54","63","44"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-15","0.00",,"54",,"44"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-16","0.00",,"55",,"45"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-17","0.02",,"54","61","49"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-18","0.28",,"53","60",
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-19","0.00",,"54","63","44"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-20","0.00",,"55","63","46"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-21","0.00",,"56",,"47"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-22","0.00",,"55","65","47"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-23","0.00",,"54","62","47"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-24","0.00",,"54",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-25","0.00",,"57",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-26","0.00",,"59","67",
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-27","0.00",,"58",,
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-28","0.00",,"53","61","44"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-29","0.00",,"53","62","45"
"IR000407540","TEHRAN MEHRABAD, IR","2022-11-30","0.00",,"54","62","48"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-01","0.00",,"53","58",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-02","0.01",,"51","58","48"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-03","0.00",,"52","58",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-04","0.65",,"40","53","37"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-05","0.39",,"37","42",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-06","0.00",,"41","45",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-07","0.02",,"43","47","39"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-08","0.00",,"44","49","39"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-09","0.00",,"42","49","38"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-10","0.00",,"43","47",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-11","0.00",,"42","47",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-12","0.00",,"44","49","36"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-13","0.00",,"45","47","43"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-14","0.00",,"46","51",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-15","0.00",,"47","54",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-16","0.00",,"48",,"43"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-17","0.06",,"50","58",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-18","0.00",,"48","54",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-19","0.00",,"47","56",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-20","0.00",,"47","54","40"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-21","0.00",,"45","54","41"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-22","0.00",,"44","49",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-23","0.00",,"44","50",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-24","0.61",,"38","45",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-25","0.05",,"39","43","35"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-26","0.00",,"41","48","35"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-27","0.00",,"42","48",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-28","0.00",,"40","48",
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-29","0.00",,"40","49","32"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-30","0.00",,"41","49","34"
"IR000407540","TEHRAN MEHRABAD, IR","2022-12-31","0.00",,"41","49","35"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-01","0.00",,"41","47","34"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-02","0.00",,"41","49",
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-03","0.00",,"41","50",
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-04","0.00",,"41","47","32"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-05","0.13",,"38","43",
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-06","0.05",,"38",,"35"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-07","0.00",,"42","49","35"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-08","0.00",,"44","51","39"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-09","0.00",,"43","51",
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-10","0.00",,"35","46",
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-11","0.09",,"32","37","30"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-12","0.01",,"33",,
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-13","0.00",,"31",,
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-14","0.00",,"31",,"26"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-15","0.04",,"30","34",
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-16","0.00","37.4","36","46","25"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-17","0.00",,"36","43",
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-18","0.00",,"38","48","29"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-19","0.00",,"39","47","31"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-20","0.00",,"40",,"28"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-21","0.00",,"39","46",
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-22","0.00",,"38","46",
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-23","0.00",,"36","45",
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-24","0.00",,"35",,"28"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-25","0.00",,"35","42","28"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-26","0.00",,"36","42","30"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-27","0.00",,"36","42",
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-28","0.00",,"38","46","28"
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-29","0.00",,"42","50",
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-30","0.31",,"43","51",
"IR000407540","TEHRAN MEHRABAD, IR","2023-01-31","1.18",,"42",,"37"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-01","0.02",,"44","52","35"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-02","0.02",,"44",,"36"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-03","0.03",,"41","52","37"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-04","0.00",,"42",,"35"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-05","0.00",,"44","51","35"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-06","0.00",,"47",,
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-07","0.01",,"49",,
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-08","0.01",,"44","51",
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-09","0.09",,"35","50",
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-10","0.00",,"34","40","26"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-11","0.00",,"36","40",
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-12","0.48","0.4","32","38",
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-13","0.00","4.7","35",,
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-14","0.08",,"37",,"31"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-15","0.34","1.6","36","42",
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-16","0.00",,"39","47","32"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-17","0.00",,"38","47","30"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-18","0.00",,"42","51",
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-19","0.00",,"45","54","34"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-20","0.00",,"49","58","41"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-21","0.00",,"50","59","39"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-22","0.00",,"53","61","40"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-23","0.00",,"54","62","40"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-24","0.00",,"50","62",
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-25","0.00",,"48",,"37"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-26","0.00",,"54",,"46"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-27","0.00",,"56","65","47"
"IR000407540","TEHRAN MEHRABAD, IR","2023-02-28","0.00",,"57","65",
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-01","0.00",,"58","66",
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-02","0.00",,"59","67",
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-03","0.00",,"62",,"49"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-04","0.07",,"59","67","51"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-05","0.00",,"62",,"50"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-06","0.00",,"65","75","53"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-07","0.11",,"59",,
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-08","0.20",,"55","61","51"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-09","0.10",,"58","64","51"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-10","0.02",,"55","62",
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-11","0.00",,"55","63","46"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-12","0.00",,"60","70","47"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-13","0.00",,"59","70",
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-14","0.09",,"61","69","51"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-15","0.00",,"63","69",
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-16","0.61",,"56","64",
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-17","0.00",,"56","63",
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-18","0.00",,"59","69",
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-19","0.00",,"61",,"49"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-20","0.00",,"63","72",
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-21","0.20",,"58","67",
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-22","0.25",,"44","60",
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-23","0.00",,"52","61","39"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-24","0.00",,"57","65","48"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-25","0.00",,"60",,"50"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-26","0.04",,"64","69",
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-27","0.14",,"59","69",
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-28","0.00",,"61","71","51"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-29","0.00",,"63","72","53"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-30","0.00",,"67",,"59"
"IR000407540","TEHRAN MEHRABAD, IR","2023-03-31","0.00",,"63","75",
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-01","0.00",,"50","62",
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-02","0.00",,"50","58","40"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-03","0.00",,"56","65","43"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-04","0.00",,"60","72","47"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-05","0.00",,"64","75","50"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-06","0.00",,"68","76","57"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-07","0.00",,"69","77",
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-08","0.00",,"68","77","54"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-09","0.00",,"68",,
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-10","0.00",,"71","80",
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-11","0.00",,"75","81","67"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-12","0.02",,"70","81",
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-13","0.29",,"62","72","53"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-14","0.00",,"58","69","51"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-15","0.00",,"59","69","49"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-16","0.00",,"62","70",
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-17","0.00",,"62","71","50"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-18","0.00",,"64","72","56"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-19","0.00",,"70",,"58"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-20","0.00",,"73","82","61"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-21","0.00",,"75",,"65"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-22","0.02",,"73","84",
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-23","0.00",,"73","84",
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-24","0.00",,"76","84",
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-25","0.00",,"72","79",
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-26","0.00",,"71","81",
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-27","0.00",,"72","81","63"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-28","0.00",,"73","82",
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-29","0.00",,"76","85","64"
"IR000407540","TEHRAN MEHRABAD, IR","2023-04-30","0.00",,"77","85","68"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-01","0.02",,"70","80",
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-02","0.00",,"67","78",
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-03","0.00",,"67","77",
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-04","0.00",,"59","75","48"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-05","0.00",,"64","75","48"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-06","0.00",,"71",,
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-07","0.00",,"77","86","63"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-08","0.00",,"82","90",
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-09","0.00",,"77","87","67"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-10","0.14",,"69","87",
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-11","0.00",,"73","82","58"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-12","0.00",,"78","87","65"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-13","0.00",,"82","90","69"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-14","0.00",,"75","90",
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-15","0.00",,"67","80",
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-16","0.00",,"61","80",
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-17","0.00",,"67","78","53"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-18","0.00",,"76","87","64"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-19","0.00",,"81","90","69"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-20","0.00",,"82","91",
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-21","0.01",,"73","89",
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-22","0.02",,"76",,"66"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-23","0.00",,"82","90","71"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-24","0.00",,"84","93","70"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-25","0.00",,"86",,
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-26","0.00",,"79","90","73"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-27","0.00",,"81","92","69"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-28","0.00",,"82","91",
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-29","0.00",,"85","93","74"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-30","0.00",,"87","94","76"
"IR000407540","TEHRAN MEHRABAD, IR","2023-05-31","0.00",,"81","92",
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-01","0.00",,"83","93","71"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-02","0.00",,"83","93",
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-03","0.00",,"84","94","73"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-04","0.00",,"86","96","73"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-05","0.02",,"86","97",
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-06","0.00",,"85","95","75"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-07","0.08",,"80","92",
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-08","0.02",,"73","90",
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-09","0.00",,"74","83","62"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-10","0.00",,"81","90",
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-11","0.13",,"80","92","69"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-12","0.00",,"86",,"71"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-13","0.00",,"89","99","76"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-14","0.00",,"89","98","78"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-15","0.00",,"86","96","75"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-16","0.00",,"85",,
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-17","0.00",,"85","96","69"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-18","0.00",,"88","98","74"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-19","0.00",,"88","98",
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-20","0.00",,"88","99","73"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-21","0.00",,"84","97",
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-22","0.00",,"85","97","69"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-23","0.00",,"82",,"70"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-24","0.00",,"82",,
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-25","0.00",,"80","93","66"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-26","0.00",,"85","94",
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-27","0.00",,"90","101","78"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-28","0.00",,"90","102","78"
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-29","0.00",,"89",,
"IR000407540","TEHRAN MEHRABAD, IR","2023-06-30","0.00",,"91","101",
"IR000407540","TEHRAN MEHRABAD, IR","2023-07-01","0.00",,"88","101",
"IR000407540","TEHRAN MEHRABAD, IR","2023-07-02","0.00",,"86","98",
